"Date","Price","Open","High","Low","Vol.","Change %"
"2023-09-28","4.280","4.110","4.438","4.010","277.34K","4.39%"
"2023-09-27","4.100","4.130","4.290","4.020","198.57K","0.24%"
"2023-09-26","4.090","4.180","4.275","4.060","94.60K","-2.39%"
"2023-09-25","4.190","4.120","4.295","4.040","122.36K","-0.48%"
"2023-09-22","4.210","4.540","4.597","4.170","297.02K","-6.65%"
"2023-09-21","4.510","4.500","4.647","4.380","147.87K","-1.10%"
"2023-09-20","4.560","4.700","4.770","4.550","129.06K","-3.39%"
"2023-09-19","4.720","4.670","4.795","4.440","184.18K","1.72%"
"2023-09-18","4.640","4.840","5.190","4.600","403.01K","0.87%"
"2023-09-15","4.600","4.870","4.890","4.600","170.01K","-4.37%"
"2023-09-14","4.810","4.700","4.990","4.650","296.41K","5.95%"
"2023-09-13","4.540","4.720","4.740","4.500","175.66K","-2.37%"
"2023-09-12","4.650","4.280","4.880","4.250","293.38K","11.78%"
"2023-09-11","4.160","4.600","4.600","4.130","330.62K","-9.17%"
"2023-09-08","4.580","4.680","4.760","4.510","197.39K","-2.14%"
"2023-09-07","4.680","4.390","4.750","4.120","351.59K","4.93%"
"2023-09-06","4.460","4.550","4.895","4.430","493.14K","-0.89%"
"2023-09-05","4.500","5.010","5.100","4.480","532.64K","-11.94%"
"2023-09-01","5.110","5.700","5.780","5.030","455.85K","-8.91%"
"2023-08-31","5.610","5.980","6.150","5.560","270.10K","-5.71%"
"2023-08-30","5.950","6.050","6.120","5.570","284.96K","-3.72%"
"2023-08-29","6.180","5.380","6.390","5.290","927.35K","15.30%"
"2023-08-28","5.360","5.530","5.710","5.311","214.76K","-4.11%"
"2023-08-25","5.590","5.550","5.660","5.350","142.59K","2.95%"
"2023-08-24","5.430","6.050","6.050","5.400","252.62K","-9.35%"
"2023-08-23","5.990","5.500","6.210","5.470","395.49K","7.73%"
"2023-08-22","5.560","5.760","5.910","5.490","191.23K","1.09%"
"2023-08-21","5.500","5.410","5.694","5.300","323.03K","3.19%"
"2023-08-18","5.330","5.410","5.770","5.130","450.90K","-5.66%"
"2023-08-17","5.650","6.120","6.190","5.490","411.88K","-7.22%"
