"Date","Price","Open","High","Low","Vol.","Change %"
"03/16/2023","74.92","71.46","75.21","70.97","325.86K","4.02%"
"03/15/2023","72.02","69.70","72.20","69.16","260.94K","0.48%"
"03/14/2023","71.68","73.03","73.44","71.11","306.22K","0.13%"
"03/13/2023","71.58","70.38","73.07","69.52","289.82K","-0.31%"
"03/10/2023","71.80","74.66","74.71","71.62","165.05K","-4.29%"
"03/09/2023","75.02","77.97","78.18","74.79","151.25K","-3.94%"
"03/08/2023","78.10","76.91","78.13","76.29","155.73K","1.94%"
"03/07/2023","76.62","79.43","79.70","76.53","193.96K","-3.90%"
"03/06/2023","79.72","80.81","81.23","79.19","213.55K","-1.09%"
"03/03/2023","80.60","80.07","80.75","79.68","144.38K","1.24%"
"03/02/2023","79.61","78.40","79.91","78.37","118.36K","1.19%"
"03/01/2023","78.67","78.94","78.94","77.51","167.14K","-0.66%"
"02/28/2023","79.20","79.31","80.87","78.59","345.21K","-1.50%"
"02/27/2023","80.41","79.90","81.10","79.08","243.91K","1.87%"
"02/24/2023","78.93","79.65","80.12","77.67","204.56K","-2.55%"
"02/23/2023","81.00","82.48","82.48","79.44","209.56K","-0.83%"
"02/22/2023","81.67","81.80","82.55","80.92","181.89K","-0.12%"
"02/21/2023","81.77","83.37","83.85","80.82","365.09K","-2.59%"
"02/17/2023","83.94","84.70","85.13","83.37","205.22K","-1.13%"
"02/16/2023","84.90","83.68","85.18","83.68","259.49K","-0.08%"
"02/15/2023","84.97","83.08","85.35","82.89","240.88K","1.36%"
"02/14/2023","83.83","82.30","83.90","81.67","229.45K","1.35%"
"02/13/2023","82.71","81.48","82.77","80.69","109.69K","1.81%"
"02/10/2023","81.25","79.22","81.36","79.22","108.02K","1.91%"
"02/09/2023","79.72","82.92","83.49","79.72","216.73K","-2.88%"
"02/08/2023","82.08","82.61","83.11","81.48","159.63K","-1.10%"
"02/07/2023","83.00","81.70","83.05","80.63","119.13K","1.51%"
"02/06/2023","81.76","82.58","83.14","81.28","186.81K","-2.49%"
"02/03/2023","83.85","82.71","84.31","82.31","255.62K","-0.16%"
"02/02/2023","83.98","81.19","84.77","80.91","196.87K","4.52%"
"02/01/2023","80.35","81.21","81.24","78.81","240.26K","-1.36%"
"01/31/2023","81.46","81.63","82.27","80.48","224.93K","0.14%"
"01/30/2023","81.34","81.20","81.72","80.76","176.16K","-0.85%"
"01/27/2023","82.04","80.04","82.21","79.90","165.87K","2.31%"
"01/26/2023","80.19","80.35","80.98","79.60","116.82K","0.72%"
"01/25/2023","79.62","79.45","79.90","78.28","351.99K","0.84%"
"01/24/2023","78.95","78.23","79.04","77.29","240.06K","1.62%"
"01/23/2023","77.69","76.70","78.15","75.67","107.52K","0.90%"
"01/20/2023","77.00","77.81","77.81","76.24","118.55K","-0.26%"
"01/19/2023","77.20","76.62","77.41","76.23","142.73K","-0.34%"
"01/18/2023","77.46","78.83","80.24","77.03","109.59K","-1.60%"
"01/17/2023","78.72","78.01","79.90","78.01","301.10K","0.67%"
"01/13/2023","78.20","77.29","78.30","76.96","192.61K","-0.32%"
"01/12/2023","78.44","77.29","78.61","77.23","174.17K","1.74%"
"01/11/2023","77.10","74.99","77.44","74.68","178.93K","3.27%"
"01/10/2023","74.66","73.87","74.90","73.87","166.10K","0.46%"
"01/09/2023","74.32","74.72","75.74","74.16","210.93K","-0.27%"
"01/06/2023","74.52","73.18","74.77","72.66","207.94K","2.49%"
"01/05/2023","72.71","72.98","72.98","71.54","215.95K","-1.57%"
"01/04/2023","73.87","72.86","74.95","72.86","282.73K","1.80%"
"01/03/2023","72.57","73.74","75.40","71.96","460.69K","-0.34%"
"12/30/2022","72.81","71.50","73.60","71.50","273.04K","0.00%"
"12/29/2022","72.81","71.39","73.17","71.15","130.04K","2.70%"
"12/28/2022","70.90","73.91","74.26","70.81","172.39K","-3.86%"
"12/27/2022","73.75","73.19","73.80","72.29","162.44K","0.21%"
"12/23/2022","73.60","71.98","73.65","71.66","161.66K","2.99%"
"12/22/2022","71.46","70.93","71.60","70.26","208.97K","-0.40%"
"12/21/2022","71.75","71.91","72.08","71.28","376.21K","0.52%"
"12/20/2022","71.38","71.02","72.33","70.75","240.13K","-0.19%"
"12/19/2022","71.51","73.96","73.96","71.50","280.53K","-3.57%"
"12/16/2022","74.16","72.45","74.23","72.13","516.60K","0.62%"
