"Date","Price","Open","High","Low","Vol.","Change %"
"10/15/2019","50.52","50.61","50.76","50.36","305.70K","-0.06%"
"10/14/2019","50.55","50.57","50.70","50.29","528.82K","-0.04%"
"10/11/2019","50.57","50.63","50.79","50.28","430.88K","0.20%"
"10/10/2019","50.47","50.23","50.47","49.89","442.55K","0.80%"
"10/09/2019","50.07","50.86","51.27","50.07","407.26K","-1.55%"
"10/08/2019","50.86","51.80","51.84","50.72","1.15M","0.18%"
"10/07/2019","50.77","50.91","50.99","50.62","431.38K","0.38%"
"10/04/2019","50.58","50.62","51.10","50.06","1.44M","-2.62%"
"10/03/2019","51.94","52.05","52.76","51.48","239.01K","0.13%"
"10/02/2019","51.87","52.71","52.86","51.62","477.91K","-1.72%"
"10/01/2019","52.78","53.06","53.09","52.25","300.33K","-0.11%"
"09/30/2019","52.84","52.67","53.42","52.19","204.99K","0.84%"
"09/27/2019","52.40","52.25","52.70","52.06","196.24K","0.58%"
"09/26/2019","52.10","52.00","52.25","51.60","831.71K","0.66%"
"09/25/2019","51.76","52.32","52.48","51.68","273.33K","-1.03%"
"09/24/2019","52.30","53.35","53.55","52.25","227.30K","-1.80%"
"09/23/2019","53.26","53.26","53.84","53.15","126.91K","0.02%"
"09/20/2019","53.25","53.59","53.90","53.00","389.14K","-0.67%"
"09/19/2019","53.61","53.52","53.90","53.14","189.29K","0.19%"
"09/18/2019","53.51","52.16","53.83","52.01","510.07K","2.55%"
"09/17/2019","52.18","50.43","52.23","50.43","299.10K","3.39%"
"09/16/2019","50.47","51.02","51.71","50.36","159.70K","-1.04%"
"09/13/2019","51.00","51.22","51.22","50.82","274.79K","-0.66%"
"09/12/2019","51.34","51.47","51.68","51.25","121.98K","0.16%"
"09/11/2019","51.26","50.91","51.52","50.77","159.08K","0.37%"
"09/10/2019","51.07","51.28","51.90","50.74","304.74K","-0.43%"
"09/09/2019","51.29","51.83","51.83","51.26","156.88K","-1.02%"
"09/06/2019","51.82","52.20","52.50","51.70","129.85K","-0.50%"
"09/05/2019","52.08","51.33","52.21","51.05","348.07K","1.09%"
"09/04/2019","51.52","51.40","51.74","51.07","177.06K","0.49%"
"09/03/2019","51.27","51.34","51.34","50.76","208.76K","0.04%"
"08/30/2019","51.25","51.40","51.59","51.01","207.88K","0.18%"
